שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
רודינא,38,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,5,2,2,2,2,2,2,2
רודינה,517,0,2,0,0,2,2,0,5,2,5,9,5,5,8,12,12,14,5,14,10,9,16,17,16,27,30,27,19,16,9,14,14,2,2,7,6,5,6,2,2,2,6,6,11,7,2,2,2,7,5,2,8,2,8,5,6,2,2,2,0,2,2,6,5,2,2,2,5,5,2,8,5,2,0
רוואה,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,5,2,2,0,0,0,2,0,0,0,0,0,0,0
רוואן,"1,238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,5,8,14,20,16,22,31,43,40,60,73,66,57,55,46,55,68,53,51,72,73,54,39,29,24,17,19,17,17,6,5,5,7,11,5,8,6,5,9,7,5
רווידה,179,0,2,0,0,0,2,2,2,2,5,5,2,2,0,2,2,0,2,5,0,2,2,2,2,2,0,2,2,8,0,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,5,0,2,2,2,2,2,5,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,2
רוונד,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,5,2,2,2,5,2,6,2,8,10,6,5,5,5,2,0,2,2,2,2,2,2,2,2,2,2,0,0
רוועה,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,5,12,14,6,8,2,2,0,0,2,0,2,2,2,2,0,0,0
רוז,510,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,5,2,2,0,2,2,2,2,6,7,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,8,2,2,2,7,5,7,9,7,13,5,12,13,10,10,12,12,17,8,16,20,28,26,35,33,39,48
רוזאן,609,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2,2,2,2,2,5,10,2,13,13,20,17,20,22,21,29,29,30,36,29,28,34,45,37,27,12,11,15,9,6,2,7,5,2,2,5,6,6,7,6,6,2,7,5
רוזה,124,0,2,0,0,0,2,0,0,0,2,2,0,0,2,2,2,2,2,0,0,2,2,0,2,2,0,2,2,6,0,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,5,2,7,2,2,2,2,2,2,2,2,2
רוזין,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,5,5,2,2,2,5,2,2,2
רוזלין,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,2,2,2,2,0,2,0,0,0,0,2,2,0,2,2,2,6,5,2,5,2,2,7,6,2,5,2,7,2,2,2,2,2,2,2,6,2,2,2,2,6,2
רוזן,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,2,2,2,2,2,0,2,2,2,6,0,2,0,2,2,2,0,2,2,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0
רוחיה,101,2,2,2,2,2,2,2,2,2,6,2,2,2,2,6,2,2,2,0,0,2,2,2,2,2,0,0,2,2,0,2,2,0,2,0,0,0,0,2,0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,2,2,2,0,2,0,0
רויא,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,2,0,2,2,2,5,2,5,2,2,2,2,5,2,2,2,2,2,6,2,0
רוידה,300,2,2,2,2,2,2,2,2,0,0,2,0,2,2,7,12,7,5,2,8,2,10,7,13,12,14,8,13,9,2,2,2,8,2,2,2,2,7,2,2,2,2,2,2,2,6,2,2,2,2,2,2,0,2,2,2,2,2,6,2,2,2,5,7,6,7,2,2,5,2,2,2,2,2
רויה,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,2,2,5,0,2,2,2,2,2,2,2,2,6,2,2,2,0,2,0,2,2
רולא,"1,591",0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,10,8,14,12,11,103,52,73,52,54,50,39,33,37,32,27,37,27,31,37,44,36,41,35,41,35,31,48,52,57,53,53,43,35,37,21,17,11,19,10,14,11,9,6,14,10,2,8,9,7,6,6,6,2
רולין,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,2,2,2,2,0,2,0,5,2,2,0,2,2,2,2,0
רונד,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,0,2,2,2,0,0,0,0,2,2,2,0,0,2,0,0,2,2,2,2,5,0,2,2,2,0,2,2,2,2,2,2,5,2,2,0,2,2,2,2,2,2,2
רונזא,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,0,6,2,2,5,2,2
רונזה,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,6,2,7,2,2,2,0,0,2,0,0,2,2,0,0,2,0,2,0,6,2,2,0,0,0
רונק,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,6,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0
רוסול,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,5,6,7,25,29,21,39,36,37,40,32,22,28,26,33,21,24,26,28,25,24,32
רוסיל,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,6,2,2
רוסילה,49,2,0,0,2,0,2,2,2,0,0,0,2,0,0,2,0,2,0,2,0,0,2,0,2,2,0,2,2,0,0,2,0,0,0,2,2,2,0,2,0,0,0,2,0,2,2,0,2,2,0,0,0,2,2,2,5,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0
רוסל,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,2,6,9,7,12,2,10,2,10,7,7,14,7,5,6,8,10,11,15,6
רוסלין,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,5,5,7,11
רועא,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,2,2,6,2,2,0,2,2,2,2,2,2,0,0,0,2,2,0,0
רופאן,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,5,8,6,11,5
רוקיה,941,6,2,9,9,10,9,15,14,10,5,8,11,10,11,10,6,12,12,9,9,10,5,7,6,6,2,5,2,2,6,2,2,9,2,2,8,7,10,5,9,11,13,16,12,10,12,10,9,10,11,11,14,10,15,15,10,11,9,13,17,20,22,18,19,16,16,26,21,33,28,30,28,29,24
רושאן,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,2,2,2,0,0,0,2,2,2,0,2,0,2,0,2,2,2,2,10,14,13,9,5,9,6
רותאג,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,2,2,2,2,2,2,2,0,2,0,0,0,2,0,0,0
רותאג',107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,11,13,20,9,12,7,5,6,2,2,2,2,0,2,2,0,0,0
רזאל,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,2,18,19,6,2,2,2,7,2,2,2,0,2,0
רזאן,"2,288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,5,2,2,2,8,7,8,11,6,13,17,17,24,32,44,35,39,47,54,58,58,74,91,108,146,127,108,108,93,93,75,69,59,68,55,53,41,45,39,38,40,105,59,44,54
רזל,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2,11,9,5,2,2,2,5,2,2,2,2,2
רחא,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,2,2,0,2,2,2,0,0,0,2,0,0,0,0,0,0
רחאב,646,5,2,2,5,7,9,13,14,9,12,10,18,11,12,21,22,16,17,23,21,26,16,22,20,18,14,10,10,9,10,9,8,6,5,6,2,6,2,2,2,2,2,6,2,5,5,6,5,8,5,2,8,2,8,2,10,2,10,5,7,6,5,2,5,5,2,5,2,7,2,2,0,6,6
רחיק,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,0,0,0,2,2,2,2,2,9,10,7,5,11,9,8,6,18,18,7,11,14,10,12,8,6,13,5,6,8,11,12,22,15,13,14,10
רחמה,"1,456",2,2,5,2,2,2,6,2,8,2,2,2,2,2,2,2,2,2,6,7,8,6,2,2,2,5,2,2,2,5,2,2,6,2,2,8,5,6,6,6,7,25,28,24,30,31,24,30,26,46,37,40,41,34,32,51,45,38,44,50,44,29,43,35,50,49,36,43,45,39,40,45,46,38
ריא,218,2,2,2,2,2,2,2,2,2,7,5,6,2,7,7,2,2,5,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
ריאהם,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,2,2,0,0,2,2,0,2,0,2,5,2,5,2,0,2,2,5,7,6,13,11,2,9,2,5,6,6,2,9,7,2,2,5,2,5,10,6,2,2,2,2,5,2
ריאן,"1,426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,9,7,7,2,11,12,24,41,70,93,114,117,149,149,146,77,51,58,40,36,17,35,23,17,13,14,17,36,26
ריהאן,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,6,7,5,2,2,2,2,2,2,2,5,2,0,2,2,2,2,0,2,2,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2
ריוא,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,0,2,0,2,2,2,2,0,2,0,0,2,5,2,0,2,0,0,0,2,0,0,0
ריואא,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,2,2,2,2,2,5,0,2,2,0,0,2,0,0,0,0,0,2,2,2,0
ריחאב,348,2,2,2,7,2,2,2,2,2,2,5,2,2,7,5,6,9,2,9,7,8,6,7,5,7,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,5,6,13,9,11,9,5,8,11,6,9,12,6,5,7,2,2,2,2,2,2,2,8,2,5,2,5,2
ריחאן,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,9,2,2,11,8,6,9,9,7,9,8,10,2,2,8,2,2,8,11,12,9,14,2,11,16
ריחאנה,179,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,7,7,2,2,7,7,6,2,9,2,2,6,10,2,10,13,6,8
ריטאג',45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,0,2,2,5,9,9,2,2,0,0,2
ריטאל,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,12,12,13,15,12,5,15,2,12,5,5,5
ריטה,79,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,2,2,2,2,2,2,0,2,0,0,2,0,0,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,7,2,2,2,2
ריטל,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5,6,6,13,16,10,11,2,6,7,9,15,2,8
רייאן,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,5,2,2,2,2,2,2,2,2,0,0,0,5,2,2,2,2,0,2,2,2,2
ריין,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,2,0,2,2,0,2,2,2,0,2,2,5
רים,"4,587",0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,5,2,5,6,6,12,16,21,23,48,92,59,58,57,62,59,55,68,84,71,47,45,81,96,107,89,101,110,97,135,136,125,152,114,133,125,134,118,135,130,101,74,96,88,101,89,77,78,75,70,63,67,83,87,85,79,86,73,85
רימא,"2,370",0,0,2,5,2,10,2,9,7,2,6,2,9,11,13,11,11,11,11,11,27,18,28,17,28,19,21,21,12,17,55,31,25,32,20,12,14,19,26,20,37,29,17,26,25,27,31,36,35,54,57,61,66,68,65,52,35,46,56,54,41,35,44,56,61,45,50,72,61,80,79,76,76,80
רימאא,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,2,2,0,2,0,0,2,0,2,0,0,2,0,2,6,2,6,2,2,5,2,2,2,2,0,0,2,2,2,2,2,0,0,2,0
רימאן,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,5,2,2,5,5,10,10,11,8,8,6,6,9,13,2,2,5,6,2,7,7,5,10,12,13,8,12,15,12,12,16,6,5
רימאס,"2,195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,2,2,0,2,0,2,0,0,2,6,56,129,212,479,373,256,274,161,91,44,24,18,17,21,21
רימס,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,2,2,5,5,2,0,2,0,2,0,0,2
רין,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,0,0,2,0,0,6,2
רינאד,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,0,0,2,0,2,2,2,2,2,2,6,5,6,8,2,2,10,11,13,13,12,9,10,10,13,11,13,12,10,13,23,21,30,25,13,14,20,15,15,11
רינאל,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,2,2,2,2,2,2,5,2,2,6,7,11,6,6,8,8,6,2,9,5,2,6,5,2,2
רינאס,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,5,2,6,5,7,2,2,2,2,2,5,2,2
רינה,559,0,0,2,0,0,0,0,2,0,0,2,0,2,2,0,2,2,2,2,5,6,2,7,7,6,7,15,10,6,10,7,10,2,8,11,8,7,8,2,11,2,11,5,5,5,9,10,8,6,12,8,7,6,14,11,9,10,5,7,8,13,42,23,12,23,12,13,12,10,15,12,17,18,9
ריף,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,2,5,2
ריפאן,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,7
ריתא,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,0,6,2,2,5,2,7,8,10,8
ריתאג,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,6,9,7,16,22,21,36,76,80,61,56,66,42,33,19,16,13,10,11
ריתאג',"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,9,13,14,40,53,51,55,55,61,81,45,75,82,62,74,62,49,36,32,24,19
ריתאל,"2,298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,17,35,62,133,173,209,232,199,247,201,175,190,160,143,111
ריתאן,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,9,11,6,5,8,5,17,8,2
ריתל,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,6,2,2,2,2,2,2,5,2,2
רמא,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,2,0,2,0,2,2,2,2,2,2,8,6,9,5,2,2,2,2,0,2,0,2
רמאא,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,0,0,0,0,2,0,0
רמאח,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,2,2,2,2,2,2,5,8,11,9,8,2,10,8,16,17,15,11,8,12,7,13,16,10,12,11,12,12,13,16,18,16,12,13,5,7,2,2,5,2,9,2,0,2,2,2,2,2,5,2
רמאס,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,10,14,19,20,14,15,6,2,2,2,2,0,0,0,0
רמזיה,157,0,2,2,6,2,2,2,5,6,8,2,7,2,2,2,2,2,2,2,6,5,6,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0
רמיה,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רנא,"2,894",0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,6,9,7,14,6,21,33,18,25,21,47,39,51,45,36,57,73,87,166,185,128,104,84,75,82,59,74,73,83,75,89,79,89,97,68,70,69,63,47,29,44,48,23,30,38,19,18,24,20,23,26,24,16,20,15
רנאד,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,2,2,0,2,0,0,5,2,2,2,2,2,2,5,10,12,10,12,8,10,5,12,11,7,12,13,13,8,13,12,2,2,2,2,6,2,2,2,0,2,2,2,0
רנאן,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,5,2,2,2,0,0,2,2,2,2,2,2,2,8,2,2,2,0,2,2,2,5,5,2,2,6,2,2,2,0,2,2,2,2,6,2,2,2,0,0,2,0
רנד,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,6,5,10,2,8,20,19,17,14,16,26,27,18,21,20,15,13,8,6,7,11,10,11,9,2,8,6,8,2,6,2
רנדא,135,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,6,5,2,2,2,6,2,2,5,2,2,2,2,2,6,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,0,2,0,2,2,2,2,0
רנדה,813,0,0,2,2,2,2,2,2,2,2,10,8,6,5,10,5,11,8,18,10,15,20,14,22,19,29,29,28,21,31,19,16,15,24,17,32,10,9,12,15,13,15,21,19,14,16,9,16,10,11,15,10,10,11,11,5,7,5,12,2,7,2,8,8,5,2,2,2,2,2,6,2,2,6
רניא,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,5,2,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
